timestamp,laplacian_variance,blur_bool,entropy,brightness,contrast,brightness_contrast_ratio,disparity_mean,disparity_var,disparity_std,disparity_min,disparity_max,w_x,w_y,w_z,a_x,a_y,a_z,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,b_vx,b_vy,b_vz, b_ax,b_ay,b_az
1.40363713283832E+018,641.206778572489,False,7.6307917,133.310519171099,84.3438676222628,1.58055971262944,1.55373310062057,70.3403168788354,8.38691342979259,0,111,-0.007679448708775,0.032812189937493,0.103323491718064,9.42255620833333,-0.572054583333333,-2.378112625,4.631114,-1.786783,0.57711,0.606359,-0.156397,-0.776307,-0.072219,-0.000626,0.006035,-0.0005,-0.002571,0.021269,0.076861,-0.022996,0.125896,0.057076
1.40363713288832E+018,632.876470109878,False,7.628643,133.240469858156,84.4263172222807,1.57818644993546,1.47760018423094,62.6954241191083,7.91804421047953,0,111,-0.004188790204786,0.043284165449459,0.096342174710087,9.45524504166667,-0.629260041666667,-2.45983470833333,4.631117,-1.786812,0.577113,0.606317,-0.156367,-0.776345,-0.072229,-0.000804,0.005763,-0.000551,-0.002571,0.021269,0.076861,-0.022996,0.125896,0.057076
1.40363713293832E+018,636.481654476459,False,7.628626,133.145752992021,84.43215953271,1.57695543651752,1.48240715730275,63.6631625633238,7.97891988701001,0,111,-0.00628318530718,0.024434609527921,0.064926248174189,9.34900633333333,-1.12776475,-2.39445704166667,4.63109,-1.786424,0.577066,0.606298,-0.1561,-0.776359,-0.07281,-0.002959,0.005111,-0.000304,-0.002571,0.021269,0.076861,-0.022996,0.125896,0.057076
1.40363713298832E+018,636.111034279259,False,7.6268873,133.243658577128,84.474528259785,1.5773235000184,1.4714734665891,64.3567153454666,8.02226372948849,0,111,0.003490658503989,-0.023038346126325,0.136135681655558,9.56148375,-0.253338458333333,-2.30456275,4.630869,-1.786601,0.576965,0.606202,-0.15731,-0.776291,-0.071725,-0.005513,-0.005024,-0.002699,-0.002571,0.021269,0.076861,-0.022996,0.125896,0.057076
1.40363713303832E+018,637.998209618716,False,7.629156,133.284915226064,84.4320423391366,1.5786058412599,1.45423211713209,63.0130421278662,7.93807546750887,0,111,-0.020245819323134,0.037699111843078,0.069813170079773,9.218251,-0.612915625,-2.69682875,4.630583,-1.786531,0.576895,0.605892,-0.157696,-0.776465,-0.071624,-0.00235,0.003437,-0.00059,-0.002571,0.021269,0.076861,-0.022996,0.125896,0.057076
1.40363713308832E+018,573.889962501915,False,7.628256,133.155576795213,84.495018860256,1.5758985392433,1.51832578402039,67.9033076831004,8.24034633271566,0,111,0.01535889741755,0.114493598930828,0.069115038378976,9.30814529166667,-1.13593695833333,-2.917478375,4.630919,-1.786534,0.577124,0.606348,-0.157029,-0.776205,-0.072039,0.018158,-0.003579,0.016749,-0.002571,0.021269,0.076861,-0.022996,0.125896,0.057076
1.40363713313832E+018,614.645150597955,False,7.6239533,132.633347185284,84.7819807360932,1.56440491285691,1.4318780127992,59.2382643501353,7.69663980904234,0,111,0.033510321638291,0.054454272662223,0.124965574442794,9.52062270833333,-0.416782625,-2.27187391666667,4.632008,-1.787084,0.577913,0.607716,-0.156978,-0.775335,-0.069958,0.023285,-0.007199,0.016753,-0.002571,0.021269,0.076861,-0.022996,0.125896,0.057076
1.40363713318832E+018,616.871605262708,False,7.6171093,132.412735483156,85.0399831854342,1.55706445983677,1.50217215896498,63.0903707410042,7.94294471471407,0,111,-0.08307767239493,0.032114058236696,-0.0307177948351,9.16104554166667,-0.408610416666667,-1.95315779166667,4.632967,-1.786949,0.579035,0.607715,-0.156544,-0.775327,-0.071031,0.013602,0.013331,0.025391,-0.002571,0.021269,0.076861,-0.022996,0.125896,0.057076
1.40363713323832E+018,623.5057844816,False,7.6171875,132.248717309397,85.1719043195732,1.55272702149746,1.56105437583112,67.4360450894808,8.2119452682955,0,111,-0.085172067497323,-0.007679448708775,-0.0307177948351,9.74944454166667,-0.547537958333333,-2.917478375,4.633491,-1.786283,0.580067,0.60706,-0.155635,-0.775672,-0.074762,0.013548,0.007119,0.025233,-0.002571,0.021269,0.076861,-0.022996,0.125896,0.057076
1.40363713328832E+018,637.648708998104,False,7.6121445,132.261087101064,85.3963493171659,1.54879088109306,1.53268298426418,64.0365571826903,8.00228449773502,0,111,-0.028623399732707,-0.011170107212764,0.043982297150257,9.733100125,-0.523021333333333,-2.574245625,4.634415,-1.785997,0.581991,0.606058,-0.154848,-0.776356,-0.077373,0.01944,0.003224,0.04724,-0.002571,0.021269,0.076861,-0.022996,0.125896,0.057076
