timestamp,laplacian_variance,blur_bool,entropy,brightness,contrast,brightness_contrast_ratio,disparity_mean,disparity_var,disparity_std,disparity_min,disparity_max,w_x,w_y,w_z,a_x,a_y,a_z,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,b_vx,b_vy,b_vz, b_ax,b_ay,b_az
1.40363851942783E+018,311.373660298667,False,7.630581,107.048966644504,80.6761512294757,1.32689729260897,1.45168751385195,35.3193404183445,5.94300769125739,0,111,-0.000698131700798,0.022340214425528,0.076096355386953,9.10384008333333,-0.016344416666667,-3.81642129166667,4.460706,-1.680523,0.579592,0.238261,-0.757616,-0.348621,-0.497709,0.006108,-0.001439,-0.004327,-0.001806,0.02094,0.07687,-0.020544,0.124837,0.0618
1.40363851947783E+018,311.259219611257,False,7.6289062,107.145980164007,80.743376641174,1.32699404732808,1.5040830355164,38.6485432995414,6.21679525958041,0,111,0,0.018151424220741,0.078888882190144,9.01394579166667,-0.04903325,-3.81642129166667,4.460675,-1.680515,0.579614,0.238261,-0.75761,-0.348629,-0.497711,0.006246,-0.001431,-0.004391,-0.001806,0.02094,0.07687,-0.020544,0.124837,0.0618
1.40363851952783E+018,310.963872508888,False,7.630374,107.064286901596,80.6784633480366,1.3270491585807,1.52209438026374,41.6395328175724,6.45287012247825,0,111,-0.002792526803191,0.020943951023932,0.079587013890942,9.01394579166667,-0.04903325,-3.800076875,4.460879,-1.680561,0.579477,0.238269,-0.757624,-0.348604,-0.497704,0.005473,-0.001199,-0.002974,-0.001806,0.02094,0.07687,-0.020544,0.124837,0.0618
1.40363851957783E+018,311.16060850264,False,7.6291294,107.180593417553,80.7497003282693,1.32731877619155,1.47854159740692,35.0178792595036,5.91759066339533,0,111,0,0.018849555921539,0.078888882190144,8.93222370833333,-0.057205458333333,-3.77556025,4.461118,-1.68061,0.579346,0.238274,-0.757626,-0.348613,-0.497691,0.004234,-0.000781,-0.002212,-0.001806,0.02094,0.07687,-0.020544,0.124837,0.0618
1.40363851962783E+018,311.641352247993,False,7.630737,107.05388685727,80.6780686520982,1.32692674286626,1.42553312693927,33.4624787668651,5.7846762024218,0,111,-0.004188790204786,0.024434609527921,0.078888882190144,8.91587929166667,-0.016344416666667,-3.78373245833333,4.461333,-1.680664,0.579255,0.238271,-0.757645,-0.348592,-0.497679,0.003621,-0.001343,-0.001232,-0.001806,0.02094,0.07687,-0.020544,0.124837,0.0618
1.40363851967783E+018,311.930364334469,False,7.6281333,107.158167109929,80.7465680728914,1.32709252748916,1.51249428607048,38.4229391306016,6.19862397073751,0,111,-0.004886921905584,0.018849555921539,0.075398223686155,9.022118,-0.065377666666667,-3.79190466666667,4.461482,-1.680731,0.579175,0.238258,-0.757675,-0.348593,-0.497639,0.002047,-0.00109,-0.001251,-0.001806,0.02094,0.07687,-0.020544,0.124837,0.0618
1.40363851972783E+018,311.265555964237,False,7.6301064,107.055543550532,80.6815719355927,1.32688965995845,1.50602334746232,38.9323496549673,6.23957928509345,0,111,0,0.023736477827123,0.078190750489346,9.07115125,-0.032688833333333,-3.800076875,4.46158,-1.680775,0.579116,0.238264,-0.757688,-0.348606,-0.497607,0.000837,-0.000498,-0.000554,-0.001806,0.02094,0.07687,-0.020544,0.124837,0.0618
1.40363851977783E+018,311.085150835022,False,7.6293044,107.149504100177,80.7418163335487,1.32706333552786,1.52612166167996,39.4885950155273,6.28399514763715,0,111,-0.001396263401595,0.023736477827123,0.080285145591739,9.06297904166667,-0.008172208333333,-3.83276570833333,4.461627,-1.680793,0.579075,0.238286,-0.757716,-0.348577,-0.497574,-1E-06,-0.000286,-0.00019,-0.001806,0.02094,0.07687,-0.020544,0.124837,0.0618
1.40363851982783E+018,311.51493194554,False,7.631012,107.033696254433,80.6651229462297,1.32688939587658,1.52588635167332,41.2779956098435,6.42479537493946,0,111,-0.002792526803191,0.016057029118348,0.077492618788548,8.96491254166667,-0.057205458333333,-3.78373245833333,4.461584,-1.6808,0.579083,0.238274,-0.757744,-0.348536,-0.497566,-0.001834,4.1E-05,0.000607,-0.001806,0.02094,0.07687,-0.020544,0.124837,0.0618
1.40363851987783E+018,310.650282137328,False,7.629091,107.122811391844,80.7241831412669,1.32702255040946,1.50391940935284,37.5263565656946,6.12587598353857,0,111,-0.005585053606382,0.020245819323134,0.080285145591739,9.01394579166667,-0.057205458333333,-3.79190466666667,4.461599,-1.680822,0.579036,0.238262,-0.757785,-0.348527,-0.497517,-0.001642,0.000374,0.000298,-0.001806,0.02094,0.07687,-0.020544,0.124837,0.0618
