timestamp,laplacian_variance,blur_bool,entropy,brightness,contrast,brightness_contrast_ratio,disparity_mean,disparity_var,disparity_std,disparity_min,disparity_max,w_x,w_y,w_z,a_x,a_y,a_z,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,b_vx,b_vy,b_vz, b_ax,b_ay,b_az
1.41339321340576E+018,128.071327754011,False,7.0492,103.126703789894,81.0633993734552,1.27217344186115,7.39230004709663,142.537608323653,11.9389115217282,0,111,-0.010471975511966,0.027227136331112,0.085172067497323,9.389867375,-0.277855083333333,-2.6477955,-1.076284,0.492465,1.329916,0.606388,-0.005815,-0.795099,0.008761,-0.032759,-0.001043,-0.004237,-0.002295,0.024939,0.081667,-0.023601,0.121044,0.074783
1.41339321345576E+018,127.584798601292,False,7.048874,103.094389960106,81.0696703672621,1.27167644191802,7.42528413813165,142.373630643151,11.9320421824242,0,111,0.008377580409573,0.016755160819146,0.081681408993335,9.43072841666667,-0.14709975,-2.61510666666667,-1.076119,0.492468,1.329941,0.606377,-0.005788,-0.795108,0.008771,-0.033386,-0.000168,-0.005644,-0.002295,0.024939,0.081667,-0.023601,0.121044,0.074783
1.41339321350576E+018,128.034827590343,False,7.048232,103.044736258865,81.0875792979273,1.27078323401744,7.46647585605053,141.696360357864,11.9036280334133,0,111,-0.000698131700798,0.023038346126325,0.075398223686155,9.65137804166667,0.106238708333333,-2.90113395833333,-1.076914,0.492415,1.329825,0.606358,-0.005771,-0.795122,0.008806,-0.029682,-0.002223,-0.004373,-0.002295,0.024939,0.081667,-0.023601,0.121044,0.074783
1.41339321355576E+018,128.106221164365,False,7.048981,103.128396498227,81.0811025037414,1.27191655408815,7.44051262605275,142.584916982806,11.9408926376049,0,111,-0.011868238913562,0.032114058236696,0.079587013890942,9.242767625,0.065377666666667,-2.549729,-1.078194,0.492336,1.329624,0.606353,-0.005817,-0.795126,0.00881,-0.021288,-0.000592,-0.003139,-0.002295,0.024939,0.081667,-0.023601,0.121044,0.074783
1.41339321360576E+018,127.885870575892,False,7.05023,103.203280141844,81.1091486803883,1.27239999212072,7.42152367990913,147.356111773711,12.139032571573,0,110.3125,-0.016755160819146,0.036302848441482,0.090757121103705,9.635033625,-0.163444166666667,-2.75403420833333,-1.07911,0.492287,1.32948,0.606344,-0.005902,-0.795131,0.008839,-0.013353,0.000691,-0.000988,-0.002295,0.024939,0.081667,-0.023601,0.121044,0.074783
1.41339321365576E+018,128.004303328314,False,7.050659,103.183873559397,81.1040878368774,1.27224010911667,7.35036309424867,145.175956962179,12.0488985787988,0,111,-0.002792526803191,0.030019663134303,0.086568330898919,9.340834125,-0.286027291666667,-2.69682875,-1.079693,0.492256,1.329411,0.606343,-0.005948,-0.795132,0.008828,-0.007679,-0.000974,-0.001339,-0.002295,0.024939,0.081667,-0.023601,0.121044,0.074783
1.41339321370576E+018,128.430995581232,False,7.050607,103.238475177305,81.1316549477104,1.27248082445554,7.52168678662456,150.948812898964,12.286122777303,0,111,0.010471975511966,0.00628318530718,0.088662726001312,9.389867375,-0.073549875,-2.66413991666667,-1.080032,0.49219,1.329346,0.606341,-0.005964,-0.795132,0.008902,-0.002898,-0.002001,9E-06,-0.002295,0.024939,0.081667,-0.023601,0.121044,0.074783
1.41339321375576E+018,128.222984753047,False,7.0502596,103.224573359929,81.1299797472662,1.27233574668071,7.46366217863475,147.766820834451,12.1559376781247,0,111,-0.002094395102393,0.026529004630314,0.085172067497323,9.25911204166667,0.14709975,-2.49252354166667,-1.080179,0.492149,1.329329,0.606297,-0.00598,-0.795165,0.00898,0.001201,0.000424,-0.000675,-0.002295,0.024939,0.081667,-0.023601,0.121044,0.074783
1.41339321380576E+018,128.44512015768,False,7.0523205,103.35665170656,81.1582159692261,1.27352049909219,7.39519562416888,145.032445272759,12.0429417200599,0,111,-0.012566370614359,0.023038346126325,0.08307767239493,9.74127233333333,-0.196133,-2.77855083333333,-1.080197,0.492138,1.329261,0.60629,-0.006001,-0.79517,0.008962,0.003507,0.000364,-0.000935,-0.002295,0.024939,0.081667,-0.023601,0.121044,0.074784
1.41339321385576E+018,128.551616679792,False,7.0511365,103.267869015957,81.1478004229167,1.27258987277237,7.33895116494903,141.164407435257,11.8812628720712,0,111,-0.003490658503989,0.016057029118348,0.08307767239493,9.32448970833333,-0.253338458333333,-2.672312125,-1.08015,0.492107,1.329265,0.606301,-0.00603,-0.795162,0.008979,0.004411,-0.000425,0.000613,-0.002295,0.024939,0.081667,-0.023601,0.121044,0.074784
1.41339321390576E+018,128.761941534606,False,7.052165,103.345198914007,81.1695149334501,1.2732021251912,7.33347306488254,140.786306422123,11.8653405523029,0,111,0.011868238913562,0.022340214425528,0.07400196028456,9.782133375,-0.261510666666667,-2.770378625,-1.080027,0.492076,1.329286,0.60619,-0.006047,-0.795246,0.009035,0.005897,-0.002088,0.001771,-0.002295,0.024939,0.081667,-0.023601,0.121044,0.074784
1.41339321395576E+018,128.79192096634,False,7.051224,103.28282635195,81.1342782961695,1.27298631997355,7.42455864223183,141.68587381349,11.9031875484464,0,111,-0.000698131700798,0.009075712110371,0.079587013890942,9.10384008333333,0.449471458333333,-2.50069575,-1.079895,0.491981,1.329362,0.606118,-0.006005,-0.7953,0.009119,0.00666,-0.000585,0.002379,-0.002295,0.024939,0.081667,-0.023601,0.121044,0.074784
1.41339321400576E+018,122.996544808731,False,7.050749,103.249548426418,81.1646862930443,1.27209939620338,7.37427242630762,144.056106254456,12.0023375329332,0,111,-0.12915436464758,0.048171087355044,0.130550628049176,8.64619641666667,0.465815875,-2.427145875,-1.079856,0.491979,1.32957,0.605999,-0.006021,-0.795389,0.009215,0.006459,0.012861,0.004107,-0.002295,0.024939,0.081667,-0.023601,0.121044,0.074784
1.41339321405576E+018,127.550785647227,False,7.051055,103.307294437057,81.161065511409,1.27286764640288,7.51914789727394,148.372120570948,12.1808095203459,0,111,-0.029321531433505,0.06771877497738,0.104021623418862,9.25911204166667,-1.41379204166667,-2.378112625,-1.079718,0.49209,1.329545,0.606097,-0.006282,-0.795316,0.008903,0.007455,0.005548,0.002592,-0.002295,0.024939,0.081667,-0.023601,0.121044,0.074784
1.41339321410576E+018,129.037393472485,False,7.0510845,103.361463874113,81.1571696979393,1.27359621163252,7.42385686779699,146.853545558726,12.1183144685524,0,111,-0.002094395102393,0.041189770347066,0.069813170079773,9.45524504166667,-0.555710166666667,-2.53338458333333,-1.079664,0.492164,1.329608,0.605852,-0.006314,-0.795501,0.00906,0.005137,0.002602,0.003446,-0.002295,0.024939,0.081667,-0.023601,0.121044,0.074785
1.41339321415576E+018,128.580074467373,False,7.052829,103.402831338652,81.1743708281779,1.27383594456834,7.33221825132979,145.341680537757,12.0557737428071,0,111,0.009075712110371,0.037699111843078,0.087964594300514,9.095667875,-0.4903325,-2.476179125,-1.079587,0.492176,1.329574,0.605988,-0.00627,-0.795398,0.009052,0.007271,-0.000872,0.000375,-0.002295,0.024939,0.081667,-0.023601,0.121044,0.074785
1.41339321420576E+018,129.646033840123,False,7.0527773,103.383374889184,81.1927557897407,1.27330786944724,7.47461058704566,145.144489220016,12.047592673228,0,111,0.002094395102393,0.030019663134303,0.074700091985357,9.37352295833333,-0.310543916666667,-2.41080145833333,-1.079479,0.492129,1.329592,0.605904,-0.006366,-0.795458,0.009286,0.004181,0.000991,-8.1E-05,-0.002295,0.024939,0.081667,-0.023601,0.121044,0.074785
1.41339321425576E+018,128.495413819027,False,7.0525217,103.423750554078,81.1723248356381,1.2741257659368,7.59611037234043,146.771674960246,12.1149360279056,0,111,0.026529004630314,0.014660765716752,0.11379546723003,9.12835670833333,-0.196133,-2.66413991666667,-1.0795,0.492188,1.329559,0.60598,-0.006228,-0.795403,0.009103,0.00424,-0.000287,-0.000963,-0.002295,0.024939,0.081667,-0.023601,0.121044,0.074786
1.41339321430576E+018,129.05883684433,False,7.0532427,103.446290447695,81.2141803669631,1.27374665335877,7.37986636330895,139.56152569595,11.8136161142958,0,111,0.013264502315157,0.013962634015955,0.06771877497738,9.47158945833333,-0.196133,-2.819411875,-1.07945,0.492075,1.329484,0.605946,-0.006322,-0.795428,0.0092,0.004251,-0.004282,-0.001878,-0.002295,0.024939,0.081667,-0.023601,0.121044,0.074786
1.41339321435576E+018,128.580832845568,False,7.051622,103.35469581117,81.2029153830179,1.27279538331434,7.40207623420878,143.504395724487,11.9793320233011,0,111,0.012566370614359,0.008377580409573,0.05864306286701,9.56965595833333,-0.171616375,-2.6477955,-1.079404,0.492059,1.329432,0.60599,-0.00636,-0.795393,0.009273,0.003261,0.000641,-0.000134,-0.002295,0.024939,0.081667,-0.023601,0.121044,0.074787
1.41339321440576E+018,129.084382089293,False,7.054784,103.446733710106,81.2281451077714,1.27353312786911,7.40544329704122,146.100568231516,12.0872068002296,0,111,0.009773843811168,0.023736477827123,0.110304808726042,9.74944454166667,-0.326888333333333,-2.966511625,-1.079415,0.492067,1.32942,0.605951,-0.006293,-0.795424,0.009205,0.004679,-0.001536,-0.000364,-0.002295,0.024939,0.081667,-0.023601,0.121044,0.074787
1.41339321445576E+018,128.503065301955,False,7.054041,103.45117464539,81.2274340850674,1.27359894856519,7.44942635610594,147.622367949707,12.1499945658303,0,111,0.004188790204786,0.001396263401595,0.067020643276582,9.15287333333333,0.016344416666667,-2.65596770833333,-1.079378,0.492059,1.32941,0.606022,-0.006343,-0.795367,0.009364,0.004356,0.000916,-0.00047,-0.002295,0.024939,0.081667,-0.0236,0.121044,0.074788
1.41339321450576E+018,129.440265046686,False,7.0534644,103.414962876773,81.2245670400944,1.27319808089251,7.42229419464761,143.891802299576,11.9954909153221,0,111,0.00628318530718,0.032812189937493,0.093549647906896,9.095667875,-0.114410916666667,-2.63962329166667,-1.079363,0.492121,1.329383,0.605984,-0.006305,-0.795398,0.009257,0.004506,5.1E-05,0.001167,-0.002295,0.024939,0.081667,-0.0236,0.121044,0.074788
